id,year,round,roundname,date,hteam,hteamid,hscore,ateam,ateamid,ascore,venue,winner,complete,is_final,is_grand_final,margin,is_home_win,season,round_number
35749,2024,6,Round 6,2024-04-20 16:35:00,Carlton,3,117,Greater Western Sydney,9,98,Docklands,Carlton,100,0,0,19,1,2024,6
35750,2024,6,Round 6,2024-04-20 19:30:00,Brisbane,2,37,Geelong,7,63,Gabba,Geelong,100,0,0,-26,0,2024,6
35751,2024,6,Round 6,2024-04-20 20:10:00,West Coast,17,105,Fremantle,6,68,Perth Stadium,West Coast,100,0,0,37,1,2024,6
35752,2024,6,Round 6,2024-04-21 13:05:00,Sydney,16,110,Gold Coast,8,57,S.C.G.,Sydney,100,0,0,53,1,2024,6
35753,2024,6,Round 6,2024-04-21 16:05:00,North Melbourne,12,68,Hawthorn,10,113,Docklands,Hawthorn,100,0,0,-45,0,2024,6
35754,2024,7,Round 7,2024-04-24 19:25:00,Richmond,14,42,Melbourne,11,85,M.C.G.,Melbourne,100,0,0,-43,0,2024,7
35755,2024,7,Round 7,2024-04-25 15:20:00,Essendon,5,85,Collingwood,4,85,M.C.G.,Draw,100,0,0,0,0,2024,7
35756,2024,7,Round 7,2024-04-25 19:35:00,Greater Western Sydney,9,113,Brisbane,2,59,Manuka Oval,Greater Western Sydney,100,0,0,54,1,2024,7
35757,2024,7,Round 7,2024-04-26 19:40:00,Port Adelaide,13,82,St Kilda,15,72,Adelaide Oval,Port Adelaide,100,0,0,10,1,2024,7
35758,2024,7,Round 7,2024-04-27 13:45:00,North Melbourne,12,81,Adelaide,1,138,Bellerive Oval,Adelaide,100,0,0,-57,0,2024,7
35759,2024,7,Round 7,2024-04-27 16:35:00,Geelong,7,118,Carlton,3,105,M.C.G.,Geelong,100,0,0,13,1,2024,7
35760,2024,7,Round 7,2024-04-27 19:40:00,Fremantle,6,95,Western Bulldogs,18,71,Perth Stadium,Fremantle,100,0,0,24,1,2024,7
35761,2024,7,Round 7,2024-04-28 13:00:00,Gold Coast,8,112,West Coast,17,75,Carrara,Gold Coast,100,0,0,37,1,2024,7
35762,2024,7,Round 7,2024-04-28 16:00:00,Hawthorn,10,42,Sydney,16,118,M.C.G.,Sydney,100,0,0,-76,0,2024,7
35763,2024,8,Round 8,2024-05-02 19:30:00,Adelaide,1,78,Port Adelaide,13,48,Adelaide Oval,Adelaide,100,0,0,30,1,2024,8
35764,2024,8,Round 8,2024-05-03 19:40:00,Carlton,3,79,Collingwood,4,85,M.C.G.,Collingwood,100,0,0,-6,0,2024,8
35765,2024,8,Round 8,2024-05-04 13:45:00,Sydney,16,98,Greater Western Sydney,9,69,S.C.G.,Sydney,100,0,0,29,1,2024,8
35766,2024,8,Round 8,2024-05-04 16:35:00,St Kilda,15,103,North Melbourne,12,65,Docklands,St Kilda,100,0,0,38,1,2024,8
35767,2024,8,Round 8,2024-05-04 19:30:00,Melbourne,11,74,Geelong,7,66,M.C.G.,Melbourne,100,0,0,8,1,2024,8
35768,2024,8,Round 8,2024-05-04 20:10:00,West Coast,17,71,Essendon,5,77,Perth Stadium,Essendon,100,0,0,-6,0,2024,8
35769,2024,8,Round 8,2024-05-05 13:00:00,Richmond,14,49,Fremantle,6,103,M.C.G.,Fremantle,100,0,0,-54,0,2024,8
35770,2024,8,Round 8,2024-05-05 16:00:00,Western Bulldogs,18,91,Hawthorn,10,98,Docklands,Hawthorn,100,0,0,-7,0,2024,8
35771,2024,8,Round 8,2024-05-05 19:10:00,Brisbane,2,79,Gold Coast,8,45,Gabba,Brisbane,100,0,0,34,1,2024,8
35772,2024,9,Round 9,2024-05-09 19:30:00,Carlton,3,77,Melbourne,11,76,M.C.G.,Carlton,100,0,0,1,1,2024,9
35773,2024,9,Round 9,2024-05-10 19:10:00,Geelong,7,95,Port Adelaide,13,101,Kardinia Park,Port Adelaide,100,0,0,-6,0,2024,9
35774,2024,9,Round 9,2024-05-10 20:30:00,Fremantle,6,39,Sydney,16,87,Perth Stadium,Sydney,100,0,0,-48,0,2024,9
35775,2024,9,Round 9,2024-05-11 13:45:00,Hawthorn,10,58,St Kilda,15,53,York Park,Hawthorn,100,0,0,5,1,2024,9
35776,2024,9,Round 9,2024-05-11 16:35:00,Essendon,5,82,Greater Western Sydney,9,62,Docklands,Essendon,100,0,0,20,1,2024,9
35777,2024,9,Round 9,2024-05-11 19:30:00,Richmond,14,42,Western Bulldogs,18,133,M.C.G.,Western Bulldogs,100,0,0,-91,0,2024,9
35778,2024,9,Round 9,2024-05-11 19:30:00,Gold Coast,8,120,North Melbourne,12,52,Marrara Oval,Gold Coast,100,0,0,68,1,2024,9
35779,2024,9,Round 9,2024-05-12 13:00:00,Collingwood,4,103,West Coast,17,37,Docklands,Collingwood,100,0,0,66,1,2024,9
35780,2024,9,Round 9,2024-05-12 16:00:00,Adelaide,1,90,Brisbane,2,90,Adelaide Oval,Draw,100,0,0,0,0,2024,9
35781,2024,10,Round 10,2024-05-16 19:30:00,Gold Coast,8,164,Geelong,7,100,Marrara Oval,Gold Coast,100,0,0,64,1,2024,10
35782,2024,10,Round 10,2024-05-17 19:40:00,Sydney,16,117,Carlton,3,65,S.C.G.,Sydney,100,0,0,52,1,2024,10
35783,2024,10,Round 10,2024-05-18 13:45:00,Collingwood,4,78,Adelaide,1,74,M.C.G.,Collingwood,100,0,0,4,1,2024,10
35784,2024,10,Round 10,2024-05-18 16:35:00,Greater Western Sydney,9,43,Western Bulldogs,18,70,Sydney Showground,Western Bulldogs,100,0,0,-27,0,2024,10
35785,2024,10,Round 10,2024-05-18 19:30:00,St Kilda,15,55,Fremantle,6,72,Docklands,Fremantle,100,0,0,-17,0,2024,10
35786,2024,10,Round 10,2024-05-18 19:30:00,Brisbane,2,163,Richmond,14,44,Gabba,Brisbane,100,0,0,119,1,2024,10
35787,2024,10,Round 10,2024-05-19 13:10:00,Essendon,5,106,North Melbourne,12,66,Docklands,Essendon,100,0,0,40,1,2024,10
35788,2024,10,Round 10,2024-05-19 15:20:00,Port Adelaide,13,80,Hawthorn,10,79,Adelaide Oval,Port Adelaide,100,0,0,1,1,2024,10
35789,2024,10,Round 10,2024-05-19 18:20:00,West Coast,17,105,Melbourne,11,70,Perth Stadium,West Coast,100,0,0,35,1,2024,10
35790,2024,11,Round 11,2024-05-23 19:30:00,Western Bulldogs,18,88,Sydney,16,102,Docklands,Sydney,100,0,0,-14,0,2024,11
35791,2024,11,Round 11,2024-05-24 20:10:00,Fremantle,6,75,Collingwood,4,75,Perth Stadium,Draw,100,0,0,0,0,2024,11
35792,2024,11,Round 11,2024-05-25 13:45:00,North Melbourne,12,48,Port Adelaide,13,107,Bellerive Oval,Port Adelaide,100,0,0,-59,0,2024,11
35793,2024,11,Round 11,2024-05-25 13:45:00,Carlton,3,102,Gold Coast,8,73,Docklands,Carlton,100,0,0,29,1,2024,11
35794,2024,11,Round 11,2024-05-25 16:35:00,Geelong,7,74,Greater Western Sydney,9,78,Kardinia Park,Greater Western Sydney,100,0,0,-4,0,2024,11
35795,2024,11,Round 11,2024-05-25 19:40:00,Richmond,14,74,Essendon,5,86,M.C.G.,Essendon,100,0,0,-12,0,2024,11
35796,2024,11,Round 11,2024-05-26 13:10:00,Hawthorn,10,100,Brisbane,2,75,Docklands,Hawthorn,100,0,0,25,1,2024,11
35797,2024,11,Round 11,2024-05-26 15:20:00,Melbourne,11,100,St Kilda,15,62,M.C.G.,Melbourne,100,0,0,38,1,2024,11
35798,2024,11,Round 11,2024-05-26 16:40:00,Adelaide,1,137,West Coast,17,38,Adelaide Oval,Adelaide,100,0,0,99,1,2024,11
35799,2024,12,Round 12,2024-05-30 19:30:00,Port Adelaide,13,71,Carlton,3,107,Adelaide Oval,Carlton,100,0,0,-36,0,2024,12
35800,2024,12,Round 12,2024-05-31 19:40:00,Collingwood,4,82,Western Bulldogs,18,100,Docklands,Western Bulldogs,100,0,0,-18,0,2024,12
35801,2024,12,Round 12,2024-06-01 13:45:00,Hawthorn,10,107,Adelaide,1,80,M.C.G.,Hawthorn,100,0,0,27,1,2024,12
35802,2024,12,Round 12,2024-06-01 16:35:00,West Coast,17,68,St Kilda,15,82,Perth Stadium,St Kilda,100,0,0,-14,0,2024,12
35803,2024,12,Round 12,2024-06-01 19:30:00,Geelong,7,99,Richmond,14,69,Kardinia Park,Geelong,100,0,0,30,1,2024,12
35804,2024,12,Round 12,2024-06-02 13:00:00,Melbourne,11,49,Fremantle,6,141,Traeger Park,Fremantle,100,0,0,-92,0,2024,12
35805,2024,12,Round 12,2024-06-02 16:00:00,Gold Coast,8,91,Essendon,5,80,Carrara,Gold Coast,100,0,0,11,1,2024,12
35806,2024,13,Round 13,2024-06-06 19:30:00,Adelaide,1,71,Richmond,14,79,Adelaide Oval,Richmond,100,0,0,-8,0,2024,13
35807,2024,13,Round 13,2024-06-07 19:40:00,Western Bulldogs,18,71,Brisbane,2,114,Docklands,Brisbane,100,0,0,-43,0,2024,13
35808,2024,13,Round 13,2024-06-08 13:45:00,Hawthorn,10,85,Greater Western Sydney,9,79,York Park,Hawthorn,100,0,0,6,1,2024,13
35809,2024,13,Round 13,2024-06-08 16:35:00,West Coast,17,65,North Melbourne,12,74,Perth Stadium,North Melbourne,100,0,0,-9,0,2024,13
35810,2024,13,Round 13,2024-06-08 19:30:00,St Kilda,15,51,Gold Coast,8,48,Docklands,St Kilda,100,0,0,3,1,2024,13
35811,2024,13,Round 13,2024-06-09 15:20:00,Sydney,16,112,Geelong,7,82,S.C.G.,Sydney,100,0,0,30,1,2024,13
35812,2024,13,Round 13,2024-06-09 19:20:00,Essendon,5,70,Carlton,3,96,M.C.G.,Carlton,100,0,0,-26,0,2024,13
35813,2024,13,Round 13,2024-06-10 15:20:00,Collingwood,4,89,Melbourne,11,51,M.C.G.,Collingwood,100,0,0,38,1,2024,13
35814,2024,14,Round 14,2024-06-14 19:40:00,Brisbane,2,126,St Kilda,15,106,Gabba,Brisbane,100,0,0,20,1,2024,14
35815,2024,14,Round 14,2024-06-15 13:45:00,Western Bulldogs,18,149,Fremantle,6,82,Docklands,Western Bulldogs,100,0,0,67,1,2024,14
35816,2024,14,Round 14,2024-06-15 16:35:00,Richmond,14,49,Hawthorn,10,97,M.C.G.,Hawthorn,100,0,0,-48,0,2024,14
35817,2024,14,Round 14,2024-06-15 19:30:00,Adelaide,1,67,Sydney,16,109,Adelaide Oval,Sydney,100,0,0,-42,0,2024,14
35818,2024,14,Round 14,2024-06-16 13:00:00,North Melbourne,12,118,Collingwood,4,119,Docklands,Collingwood,100,0,0,-1,0,2024,14
35819,2024,14,Round 14,2024-06-16 16:00:00,Greater Western Sydney,9,73,Port Adelaide,13,51,Sydney Showground,Greater Western Sydney,100,0,0,22,1,2024,14
35820,2024,15,Round 15,2024-06-21 19:40:00,Carlton,3,138,Geelong,7,75,M.C.G.,Carlton,100,0,0,63,1,2024,15
35821,2024,15,Round 15,2024-06-22 13:45:00,Port Adelaide,13,73,Brisbane,2,152,Adelaide Oval,Brisbane,100,0,0,-79,0,2024,15
35822,2024,15,Round 15,2024-06-22 16:35:00,Greater Western Sydney,9,75,Sydney,16,102,Sydney Showground,Sydney,100,0,0,-27,0,2024,15
35823,2024,15,Round 15,2024-06-22 19:30:00,Melbourne,11,70,North Melbourne,12,67,M.C.G.,Melbourne,100,0,0,3,1,2024,15
35824,2024,15,Round 15,2024-06-23 13:00:00,Essendon,5,122,West Coast,17,92,Docklands,Essendon,100,0,0,30,1,2024,15
35825,2024,15,Round 15,2024-06-23 16:00:00,Fremantle,6,85,Gold Coast,8,65,Perth Stadium,Fremantle,100,0,0,20,1,2024,15
35826,2024,16,Round 16,2024-06-28 19:40:00,Brisbane,2,86,Melbourne,11,81,Gabba,Brisbane,100,0,0,5,1,2024,16
35827,2024,16,Round 16,2024-06-29 19:30:00,Geelong,7,105,Essendon,5,60,M.C.G.,Geelong,100,0,0,45,1,2024,16
35828,2024,16,Round 16,2024-06-29 16:35:00,Gold Coast,8,101,Collingwood,4,90,Carrara,Gold Coast,100,0,0,11,1,2024,16
35829,2024,16,Round 16,2024-06-29 13:45:00,North Melbourne,12,60,Western Bulldogs,18,77,Docklands,Western Bulldogs,100,0,0,-17,0,2024,16
35830,2024,16,Round 16,2024-06-30 15:20:00,Richmond,14,70,Carlton,3,131,M.C.G.,Carlton,100,0,0,-61,0,2024,16
35831,2024,16,Round 16,2024-06-30 13:10:00,St Kilda,15,60,Port Adelaide,13,62,Docklands,Port Adelaide,100,0,0,-2,0,2024,16
35832,2024,16,Round 16,2024-06-29 13:45:00,Sydney,16,98,Fremantle,6,99,S.C.G.,Fremantle,100,0,0,-1,0,2024,16
35833,2024,16,Round 16,2024-06-29 19:30:00,Adelaide,1,94,Greater Western Sydney,9,78,Adelaide Oval,Adelaide,100,0,0,16,1,2024,16
35834,2024,16,Round 16,2024-06-30 16:40:00,West Coast,17,33,Hawthorn,10,94,Perth Stadium,Hawthorn,100,0,0,-61,0,2024,16
35835,2024,17,Round 17,2024-07-07 16:10:00,Brisbane,2,97,Adelaide,1,86,Gabba,Brisbane,100,0,0,11,1,2024,17
35836,2024,17,Round 17,2024-07-05 19:40:00,Collingwood,4,80,Essendon,5,92,M.C.G.,Essendon,100,0,0,-12,0,2024,17
35837,2024,17,Round 17,2024-07-06 16:35:00,Geelong,7,110,Hawthorn,10,59,Kardinia Park,Geelong,100,0,0,51,1,2024,17
35838,2024,17,Round 17,2024-07-06 19:30:00,Greater Western Sydney,9,116,Carlton,3,104,Sydney Showground,Greater Western Sydney,100,0,0,12,1,2024,17
35839,2024,17,Round 17,2024-07-07 13:10:00,Melbourne,11,112,West Coast,17,58,M.C.G.,Melbourne,100,0,0,54,1,2024,17
35840,2024,17,Round 17,2024-07-06 13:45:00,North Melbourne,12,87,Gold Coast,8,83,Docklands,North Melbourne,100,0,0,4,1,2024,17
35841,2024,17,Round 17,2024-07-07 15:20:00,St Kilda,15,84,Sydney,16,82,Docklands,St Kilda,100,0,0,2,1,2024,17
35842,2024,17,Round 17,2024-07-06 13:45:00,Port Adelaide,13,102,Western Bulldogs,18,54,Adelaide Oval,Port Adelaide,100,0,0,48,1,2024,17
35843,2024,17,Round 17,2024-07-06 20:10:00,Fremantle,6,105,Richmond,14,54,Perth Stadium,Fremantle,100,0,0,51,1,2024,17
35844,2024,18,Round 18,2024-07-12 19:40:00,Collingwood,4,71,Geelong,7,91,M.C.G.,Geelong,100,0,0,-20,0,2024,18
35845,2024,18,Round 18,2024-07-14 13:10:00,Gold Coast,8,96,Port Adelaide,13,82,Carrara,Gold Coast,100,0,0,14,1,2024,18
35846,2024,18,Round 18,2024-07-13 13:45:00,Hawthorn,10,87,Fremantle,6,74,York Park,Hawthorn,100,0,0,13,1,2024,18
35847,2024,18,Round 18,2024-07-13 19:30:00,Melbourne,11,84,Essendon,5,67,M.C.G.,Melbourne,100,0,0,17,1,2024,18
35848,2024,18,Round 18,2024-07-14 15:20:00,Richmond,14,84,Greater Western Sydney,9,108,M.C.G.,Greater Western Sydney,100,0,0,-24,0,2024,18
35849,2024,18,Round 18,2024-07-13 13:45:00,Sydney,16,138,North Melbourne,12,59,S.C.G.,Sydney,100,0,0,79,1,2024,18
35850,2024,18,Round 18,2024-07-13 16:35:00,Western Bulldogs,18,100,Carlton,3,86,Docklands,Western Bulldogs,100,0,0,14,1,2024,18
35851,2024,18,Round 18,2024-07-13 19:30:00,Adelaide,1,71,St Kilda,15,39,Adelaide Oval,Adelaide,100,0,0,32,1,2024,18
35852,2024,18,Round 18,2024-07-14 16:40:00,West Coast,17,93,Brisbane,2,106,Perth Stadium,Brisbane,100,0,0,-13,0,2024,18
35853,2024,19,Round 19,2024-07-21 13:10:00,Brisbane,2,79,Sydney,16,77,Gabba,Brisbane,100,0,0,2,1,2024,19
35854,2024,19,Round 19,2024-07-21 16:40:00,Carlton,3,107,North Melbourne,12,88,Docklands,Carlton,100,0,0,19,1,2024,19
35855,2024,19,Round 19,2024-07-19 19:40:00,Essendon,5,113,Adelaide,1,115,Docklands,Adelaide,100,0,0,-2,0,2024,19
35856,2024,19,Round 19,2024-07-20 19:30:00,Geelong,7,48,Western Bulldogs,18,95,Kardinia Park,Western Bulldogs,100,0,0,-47,0,2024,19
35857,2024,19,Round 19,2024-07-20 13:45:00,Greater Western Sydney,9,89,Gold Coast,8,50,Sydney Showground,Greater Western Sydney,100,0,0,39,1,2024,19
35858,2024,19,Round 19,2024-07-20 16:35:00,Hawthorn,10,133,Collingwood,4,67,M.C.G.,Hawthorn,100,0,0,66,1,2024,19
35859,2024,19,Round 19,2024-07-20 13:45:00,St Kilda,15,113,West Coast,17,41,Docklands,St Kilda,100,0,0,72,1,2024,19
35860,2024,19,Round 19,2024-07-20 19:30:00,Port Adelaide,13,116,Richmond,14,75,Adelaide Oval,Port Adelaide,100,0,0,41,1,2024,19
35861,2024,19,Round 19,2024-07-21 15:20:00,Fremantle,6,116,Melbourne,11,66,Perth Stadium,Fremantle,100,0,0,50,1,2024,19
35862,2024,20,Round 20,2024-07-26 19:40:00,Carlton,3,65,Port Adelaide,13,79,Docklands,Port Adelaide,100,0,0,-14,0,2024,20
35863,2024,20,Round 20,2024-07-28 13:10:00,Collingwood,4,93,Richmond,14,67,M.C.G.,Collingwood,100,0,0,26,1,2024,20
35864,2024,20,Round 20,2024-07-27 16:35:00,Gold Coast,8,65,Brisbane,2,93,Carrara,Brisbane,100,0,0,-28,0,2024,20
35865,2024,20,Round 20,2024-07-27 19:30:00,Melbourne,11,83,Greater Western Sydney,9,85,M.C.G.,Greater Western Sydney,100,0,0,-2,0,2024,20
35866,2024,20,Round 20,2024-07-27 13:45:00,North Melbourne,12,66,Geelong,7,106,Bellerive Oval,Geelong,100,0,0,-40,0,2024,20
35867,2024,20,Round 20,2024-07-27 16:35:00,St Kilda,15,108,Essendon,5,55,Docklands,St Kilda,100,0,0,53,1,2024,20
35868,2024,20,Round 20,2024-07-28 15:20:00,Sydney,16,48,Western Bulldogs,18,87,S.C.G.,Western Bulldogs,100,0,0,-39,0,2024,20
35869,2024,20,Round 20,2024-07-28 16:10:00,Adelaide,1,58,Hawthorn,10,124,Adelaide Oval,Hawthorn,100,0,0,-66,0,2024,20
35870,2024,20,Round 20,2024-07-27 20:10:00,Fremantle,6,110,West Coast,17,75,Perth Stadium,Fremantle,100,0,0,35,1,2024,20
35871,2024,21,Round 21,2024-08-03 19:30:00,Collingwood,4,84,Carlton,3,81,M.C.G.,Collingwood,100,0,0,3,1,2024,21
35872,2024,21,Round 21,2024-08-04 15:20:00,Essendon,5,90,Fremantle,6,89,M.C.G.,Essendon,100,0,0,1,1,2024,21
35873,2024,21,Round 21,2024-08-03 16:35:00,Geelong,7,90,Adelaide,1,85,Kardinia Park,Geelong,100,0,0,5,1,2024,21
35874,2024,21,Round 21,2024-08-04 13:10:00,Greater Western Sydney,9,84,Hawthorn,10,82,Manuka Oval,Greater Western Sydney,100,0,0,2,1,2024,21
35875,2024,21,Round 21,2024-08-03 13:45:00,North Melbourne,12,90,Richmond,14,77,Docklands,North Melbourne,100,0,0,13,1,2024,21
35876,2024,21,Round 21,2024-08-04 16:40:00,St Kilda,15,39,Brisbane,2,124,Docklands,Brisbane,100,0,0,-85,0,2024,21
35877,2024,21,Round 21,2024-08-02 19:15:00,Western Bulldogs,18,110,Melbourne,11,59,Docklands,Western Bulldogs,100,0,0,51,1,2024,21
35878,2024,21,Round 21,2024-08-03 19:30:00,Port Adelaide,13,148,Sydney,16,36,Adelaide Oval,Port Adelaide,100,0,0,112,1,2024,21
35879,2024,21,Round 21,2024-08-02 20:30:00,West Coast,17,97,Gold Coast,8,87,Perth Stadium,West Coast,100,0,0,10,1,2024,21
35880,2024,22,Round 22,2024-08-10 13:45:00,Brisbane,2,64,Greater Western Sydney,9,82,Gabba,Greater Western Sydney,100,0,0,-18,0,2024,22
35881,2024,22,Round 22,2024-08-11 13:10:00,Carlton,3,38,Hawthorn,10,112,M.C.G.,Hawthorn,100,0,0,-74,0,2024,22
35882,2024,22,Round 22,2024-08-10 19:30:00,Essendon,5,86,Gold Coast,8,87,Docklands,Gold Coast,100,0,0,-1,0,2024,22
35883,2024,22,Round 22,2024-08-10 19:30:00,Melbourne,11,51,Port Adelaide,13,53,M.C.G.,Port Adelaide,100,0,0,-2,0,2024,22
35884,2024,22,Round 22,2024-08-10 13:45:00,North Melbourne,12,97,West Coast,17,102,Bellerive Oval,West Coast,100,0,0,-5,0,2024,22
35885,2024,22,Round 22,2024-08-11 15:20:00,Richmond,14,51,St Kilda,15,99,Docklands,St Kilda,100,0,0,-48,0,2024,22
35886,2024,22,Round 22,2024-08-09 19:40:00,Sydney,16,89,Collingwood,4,86,S.C.G.,Sydney,100,0,0,3,1,2024,22
35887,2024,22,Round 22,2024-08-11 16:10:00,Adelaide,1,111,Western Bulldogs,18,72,Adelaide Oval,Adelaide,100,0,0,39,1,2024,22
35888,2024,22,Round 22,2024-08-10 16:35:00,Fremantle,6,62,Geelong,7,73,Perth Stadium,Geelong,100,0,0,-11,0,2024,22
35889,2024,23,Round 23,2024-08-17 16:35:00,Collingwood,4,79,Brisbane,2,78,M.C.G.,Collingwood,100,0,0,1,1,2024,23
35890,2024,23,Round 23,2024-08-16 19:40:00,Essendon,5,59,Sydney,16,98,Docklands,Sydney,100,0,0,-39,0,2024,23
35891,2024,23,Round 23,2024-08-17 13:45:00,Gold Coast,8,63,Melbourne,11,117,Carrara,Melbourne,100,0,0,-54,0,2024,23
35892,2024,23,Round 23,2024-08-17 13:45:00,Greater Western Sydney,9,101,Fremantle,6,92,Sydney Showground,Greater Western Sydney,100,0,0,9,1,2024,23
35893,2024,23,Round 23,2024-08-18 15:20:00,Hawthorn,10,131,Richmond,14,68,M.C.G.,Hawthorn,100,0,0,63,1,2024,23
35894,2024,23,Round 23,2024-08-17 19:30:00,St Kilda,15,107,Geelong,7,89,Docklands,St Kilda,100,0,0,18,1,2024,23
35895,2024,23,Round 23,2024-08-18 13:10:00,Western Bulldogs,18,138,North Melbourne,12,42,Docklands,Western Bulldogs,100,0,0,96,1,2024,23
35896,2024,23,Round 23,2024-08-17 19:30:00,Port Adelaide,13,80,Adelaide,1,58,Adelaide Oval,Port Adelaide,100,0,0,22,1,2024,23
35897,2024,23,Round 23,2024-08-18 16:40:00,West Coast,17,34,Carlton,3,99,Perth Stadium,Carlton,100,0,0,-65,0,2024,23
35898,2024,24,Round 24,2024-08-24 19:25:00,Brisbane,2,87,Essendon,5,67,Gabba,Brisbane,100,0,0,20,1,2024,24
35899,2024,24,Round 24,2024-08-25 15:20:00,Carlton,3,74,St Kilda,15,76,Docklands,St Kilda,100,0,0,-2,0,2024,24
35900,2024,24,Round 24,2024-08-24 13:45:00,Geelong,7,168,West Coast,17,75,Kardinia Park,Geelong,100,0,0,93,1,2024,24
35901,2024,24,Round 24,2024-08-24 16:35:00,Hawthorn,10,170,North Melbourne,12,46,York Park,Hawthorn,100,0,0,124,1,2024,24
35902,2024,24,Round 24,2024-08-23 19:40:00,Melbourne,11,57,Collingwood,4,103,M.C.G.,Collingwood,100,0,0,-46,0,2024,24
35903,2024,24,Round 24,2024-08-24 14:10:00,Richmond,14,66,Gold Coast,8,94,M.C.G.,Gold Coast,100,0,0,-28,0,2024,24
35904,2024,24,Round 24,2024-08-24 19:40:00,Sydney,16,121,Adelaide,1,90,S.C.G.,Sydney,100,0,0,31,1,2024,24
35905,2024,24,Round 24,2024-08-25 12:30:00,Western Bulldogs,18,98,Greater Western Sydney,9,61,Eureka Stadium,Western Bulldogs,100,0,0,37,1,2024,24
35906,2024,24,Round 24,2024-08-25 18:10:00,Fremantle,6,67,Port Adelaide,13,87,Perth Stadium,Port Adelaide,100,0,0,-20,0,2024,24
35907,2024,25,Finals Week 1,2024-09-07 19:30:00,Brisbane,2,99,Carlton,3,71,Gabba,Brisbane,100,2,0,28,1,2024,25
35908,2024,25,Finals Week 1,2024-09-06 19:40:00,Western Bulldogs,18,62,Hawthorn,10,99,M.C.G.,Hawthorn,100,2,0,-37,0,2024,25
35909,2024,25,Finals Week 1,2024-09-07 15:20:00,Sydney,16,88,Greater Western Sydney,9,82,S.C.G.,Sydney,100,3,0,6,1,2024,25
35910,2024,25,Finals Week 1,2024-09-05 19:40:00,Port Adelaide,13,54,Geelong,7,138,Adelaide Oval,Geelong,100,3,0,-84,0,2024,25
35911,2024,26,Semi-Finals,2024-09-14 19:30:00,Greater Western Sydney,9,100,Brisbane,2,105,Sydney Showground,Brisbane,100,4,0,-5,0,2024,26
35912,2024,26,Semi-Finals,2024-09-13 19:40:00,Port Adelaide,13,75,Hawthorn,10,72,Adelaide Oval,Port Adelaide,100,4,0,3,1,2024,26
36462,2024,27,Preliminary Finals,2024-09-20 19:40:00,Sydney,16,95,Port Adelaide,13,59,S.C.G.,Sydney,100,5,0,36,1,2024,27
36463,2024,27,Preliminary Finals,2024-09-21 17:15:00,Geelong,7,85,Brisbane,2,95,M.C.G.,Brisbane,100,5,0,-10,0,2024,27
35915,2024,28,Grand Final,2024-09-28 14:30:00,Sydney,16,60,Brisbane,2,120,M.C.G.,Brisbane,100,6,1,-60,0,2024,28
37091,2025,0,Opening Round,2025-03-07 19:40:00,Sydney,16,76,Hawthorn,10,96,S.C.G.,Hawthorn,100,0,0,-20,0,2025,0
37093,2025,0,Opening Round,2025-03-09 15:20:00,Greater Western Sydney,9,104,Collingwood,4,52,Sydney Showground,Greater Western Sydney,100,0,0,52,1,2025,0
37094,2025,1,Round 1,2025-03-13 19:30:00,Richmond,14,82,Carlton,3,69,M.C.G.,Richmond,100,0,0,13,1,2025,1
37095,2025,1,Round 1,2025-03-14 19:40:00,Hawthorn,10,111,Essendon,5,85,M.C.G.,Hawthorn,100,0,0,26,1,2025,1
37096,2025,1,Round 1,2025-03-15 13:20:00,Geelong,7,147,Fremantle,6,69,Kardinia Park,Geelong,100,0,0,78,1,2025,1
37097,2025,1,Round 1,2025-03-15 16:15:00,Sydney,16,82,Brisbane,2,86,S.C.G.,Brisbane,100,0,0,-4,0,2025,1
37098,2025,1,Round 1,2025-03-15 19:35:00,Western Bulldogs,18,113,North Melbourne,12,97,Docklands,Western Bulldogs,100,0,0,16,1,2025,1
37099,2025,1,Round 1,2025-03-15 19:35:00,Collingwood,4,136,Port Adelaide,13,45,M.C.G.,Collingwood,100,0,0,91,1,2025,1
37100,2025,1,Round 1,2025-03-16 12:35:00,Adelaide,1,135,St Kilda,15,72,Adelaide Oval,Adelaide,100,0,0,63,1,2025,1
37101,2025,1,Round 1,2025-03-16 15:20:00,Melbourne,11,74,Greater Western Sydney,9,77,M.C.G.,Greater Western Sydney,100,0,0,-3,0,2025,1
37102,2025,1,Round 1,2025-03-16 18:10:00,West Coast,17,49,Gold Coast,8,136,Perth Stadium,Gold Coast,100,0,0,-87,0,2025,1
37103,2025,2,Round 2,2025-03-20 19:30:00,Carlton,3,60,Hawthorn,10,80,M.C.G.,Hawthorn,100,0,0,-20,0,2025,2
37104,2025,2,Round 2,2025-03-21 19:40:00,Western Bulldogs,18,70,Collingwood,4,76,M.C.G.,Collingwood,100,0,0,-6,0,2025,2
37105,2025,2,Round 2,2025-03-22 13:20:00,Essendon,5,100,Adelaide,1,161,M.C.G.,Adelaide,100,0,0,-61,0,2025,2
37106,2025,2,Round 2,2025-03-22 16:15:00,Port Adelaide,13,140,Richmond,14,68,Adelaide Oval,Port Adelaide,100,0,0,72,1,2025,2
37107,2025,2,Round 2,2025-03-22 19:35:00,St Kilda,15,98,Geelong,7,91,Docklands,St Kilda,100,0,0,7,1,2025,2
37108,2025,2,Round 2,2025-03-23 13:10:00,Brisbane,2,94,West Coast,17,75,Gabba,Brisbane,100,0,0,19,1,2025,2
